ID,Method,Timestamp,Accuracy,IoU,Precision,Recall,F1,Dice,Specificity
1168,C-means,2024-12-03T20:40:45.022973,0.13181050618489584,0.06011156588069544,0.07562359438354359,0.16899603287576773,0.10410793869865109,0.10410793869865109,0.831737177840172
1167,C-means,2024-12-03T20:40:33.244941,0.1396484375,0.07305590533777635,0.09032025600084974,0.18119108675854068,0.11883978281687813,0.11883978281687813,0.8306826409044451
1166,U-Net,2024-12-03T20:40:19.181113,0.91009521484375,0.422687352875295,0.6101569586618092,0.5190676809125315,0.5306675348719946,0.5306675348447703,0.907211928974563
1165,Otsu,2024-12-03T20:40:13.145521,0.099639892578125,0.0336641089050269,0.15339111526490107,0.04119624893385402,0.06201930054991998,0.051682750458266646,0.7906077674213828
1164,C-means,2024-12-03T20:23:52.725983,0.39176025390625,0.0,0.0,0.0,0.0,0.0,0.4935243478982964
1163,C-means,2024-12-03T20:23:44.418128,0.049609375,0.049609375,0.05881995362718223,0.24059010881019194,0.0945292147376256,0.09452921473762561,0.0
1162,Otsu,2024-12-03T20:23:27.220580,0.45763671875,0.27545978454784725,0.27545978454784725,1.0,0.43193801621193134,0.43193801621193134,0.316751809215079
1161,C-means,2024-12-03T20:22:06.467508,0.13076412815334046,0.11683492880735692,0.18303333616400694,0.17448437200561698,0.17282899288428488,0.17282899288428488,0.8047186317062279
1160,Otsu,2024-12-03T20:21:49.436291,0.2936408459070928,0.04943425092032951,0.16644832153088543,0.1862949887338404,0.07660700925246157,0.07660700925246157,0.8467117382810235
1159,C-means,2024-12-03T20:08:03.629857,0.12896728515625,0.05540641647601235,0.11230918219694434,0.17496294960339223,0.09466025410550098,0.09466025410550098,0.8425689754960498
1158,C-means,2024-12-03T20:04:37.903457,0.3493193193193193,0.16722169741847068,0.3379370341336441,0.2608981363039428,0.2565645609846335,0.2565645609846335,0.8704471779322205
1157,C-means,2024-12-03T19:48:26.781515,0.030516516516516518,0.01108225655625862,0.013414014888247991,0.04860662335428992,0.020808004069742907,0.020808004069742907,0.7964958425872521
1156,C-means,2024-12-03T19:48:25.172211,0.3493313313313313,0.16722767827536011,0.33794929415176195,0.2609060566568738,0.2565706273029408,0.2565706273029408,0.8704497803441599
1155,C-means,2024-12-03T19:42:08.267031,0.18818018018018018,0.07984548784974158,0.2061984405361308,0.13523014499548344,0.13519060478792552,0.13519060478792552,0.8334725189377609
1154,C-means,2024-12-03T19:34:21.310250,0.17629629629629628,0.10290714714508549,0.19949352937934672,0.1593626142184356,0.17079788144139998,0.17079788144139998,0.8415879659673506
1153,Otsu,2024-12-03T19:34:07.054515,0.19062651050381113,0.125340243292749,0.16842920994050384,0.23723932926450164,0.19075950674222228,0.19075950674222228,0.8315951240264118
1152,C-means,2024-12-03T19:32:41.355375,0.19062651050381113,0.125340243292749,0.16842920994050384,0.23723932926450164,0.19075950674222228,0.19075950674222228,0.8315951240264118
1151,U-Net,2024-12-03T19:32:17.891342,0.20734368222098284,0.034807323869385516,0.16603704064740937,0.14498909973312202,0.05775296187371895,0.05775296187371895,0.8047632617538542
1150,Otsu,2024-12-03T19:31:56.568123,0.20734368222098284,0.034807323869385516,0.16603704064740937,0.14498909973312202,0.05775296187371895,0.05775296187371895,0.8047632617538542
1149,C-means,2024-12-03T19:29:11.102658,0.03711346594782178,0.03663587327174654,0.11015878786184011,0.05203496883757895,0.07068224092249356,0.07068224092249356,0.001673228861106318
1148,C-means,2024-12-03T19:27:47.280846,0.9127951292061721,0.8897422638005806,0.8897422638005806,1.0,0.9416546169752943,0.9416546169752943,0.7056738144912077
1147,Otsu,2024-12-03T19:26:04.854782,0.30363850911458334,0.12776201826630113,0.17321120945294424,0.21703175576148115,0.18628735442952601,0.18628735442952601,0.8611428402827973
1146,U-Net,2024-12-03T19:25:56.864192,0.30363850911458334,0.12776201826630113,0.17321120945294424,0.21703175576148115,0.18628735442952601,0.18628735442952601,0.8611428402827973
1145,Otsu,2024-12-03T19:25:49.623004,0.30363850911458334,0.12776201826630113,0.17321120945294424,0.21703175576148115,0.18628735442952601,0.18628735442952601,0.8611428402827973
1144,C-means,2024-12-03T19:25:42.991549,0.30363850911458334,0.12776201826630113,0.17321120945294424,0.21703175576148115,0.18628735442952601,0.18628735442952601,0.8611428402827973
1143,C-means,2024-12-03T19:24:18.060529,0.4609499907045919,0.4094512645305173,0.641262828845065,0.5311040809452418,0.5810080487840122,0.5810080487840121,0.2943261855087923
1142,C-means,2024-12-03T19:23:19.254589,0.03711346594782178,0.03663587327174654,0.11015878786184011,0.05203496883757895,0.07068224092249356,0.07068224092249356,0.001673228861106318
1141,C-means,2024-12-03T19:23:05.376729,0.9628865340521783,0.9472976748585974,0.9992573975962888,0.947965031162421,0.9729356606224934,0.9729356606224934,0.9983267711388937
1140,C-means,2024-12-03T19:22:41.795578,0.9127951292061721,0.8897422638005806,0.8897422638005806,1.0,0.9416546169752943,0.9416546169752943,0.7056738144912077
1139,Otsu,2024-12-03T19:22:03.540079,0.8010032843775176,0.717219136434385,1.0,0.717219136434385,0.8353262798172759,0.8353262798172759,1.0
1138,Otsu,2024-12-03T19:21:25.682829,0.9025436484045756,0.016928566006224853,1.0,0.016928566006224853,0.033293520453866826,0.033293520453866826,1.0
1137,C-means,2024-12-03T19:20:39.796877,0.2926180013020833,0.13136553263737627,0.17764440716439878,0.22370408582603574,0.1956695548335133,0.1956695548335133,0.8566175554693843
1136,Otsu,2024-12-03T19:20:31.666418,0.3026488814525624,0.16448811792765664,0.25025024765426734,0.26443934061514146,0.24478344392938498,0.24478344392938498,0.8593069799472879
1135,Otsu,2024-12-03T19:19:55.579466,0.3026488814525624,0.16448811792765664,0.25025024765426734,0.26443934061514146,0.24478344392938498,0.24478344392938498,0.8593069799472879
1134,C-means,2024-12-03T19:19:46.574808,0.3026488814525624,0.16448811792765664,0.25025024765426734,0.26443934061514146,0.24478344392938498,0.24478344392938498,0.8593069799472879
1133,C-means,2024-12-03T19:19:13.200352,0.17620737022577512,0.07359738615887777,0.11288225367302128,0.17290705732778192,0.12573167583817169,0.12573167583817169,0.8350535027679963
1132,C-means,2024-12-03T19:09:19.098052,0.11690361445783133,0.11690361445783133,0.17946085911129606,0.25114208435247376,0.20933518872096912,0.20933518872096912,0.0
1131,C-means,2024-12-03T19:09:09.547824,0.12500602409638553,0.12500602409638553,0.18954146876141761,0.2685483557867764,0.22223174173096796,0.22223174173096796,0.0
1130,Otsu,2024-12-03T19:08:54.591205,0.8826746987951807,0.7479520130449975,1.0,0.7479520130449975,0.8558038292390386,0.8558038292390386,1.0
1129,C-means,2024-12-03T19:08:37.793923,0.08890361445783132,0.08878834069370221,0.142462177968969,0.19071838076380532,0.163095686048828,0.16309568604882801,0.00023667572045216333
1128,C-means,2024-12-03T19:05:10.720006,0.6733669476219145,0.23281690514277634,0.23282307814681916,0.9998861307219312,0.3776990795171049,0.37769907951710496,0.6374355718546116
1127,U-Net,2024-12-03T19:05:03.389080,0.9025436484045756,0.016928566006224853,1.0,0.016928566006224853,0.033293520453866826,0.033293520453866826,1.0
1126,Otsu,2024-12-03T19:04:52.762376,0.9025436484045756,0.016928566006224853,1.0,0.016928566006224853,0.033293520453866826,0.033293520453866826,1.0
1125,C-means,2024-12-03T18:59:01.813634,0.4892838155996051,0.3345164855102344,0.5851562905729404,0.4385110679645237,0.5013298661235144,0.5013298661235144,0.5609836526072168
1124,Otsu,2024-12-03T18:58:47.596148,0.8789752158173211,0.7932740332017314,1.0,0.7932740332017314,0.8847214854111406,0.8847214854111406,1.0
1123,C-means,2024-12-03T18:53:33.392795,0.22752070570938496,0.22752070570938496,0.31060062728138815,0.45963574152617886,0.3706995811168832,0.3706995811168832,0.0
1122,C-means,2024-12-03T18:53:22.273344,0.017227150208282284,0.015248477705755254,0.02936637034234916,0.03074297164898441,0.0300389077956828,0.0300389077956828,0.003978851916836172
1121,Otsu,2024-12-03T18:53:06.820189,0.9075148247978436,0.8132264449722882,0.9995766588162018,0.8135066313417527,0.8969938059608621,0.8969938059608621,0.9996622828129125
1120,U-Net,2024-12-03T18:37:05.527514,0.87340087890625,0.4603071633868608,0.6228002977220164,0.6550070863734013,0.607171178222085,0.6071711781825422,0.9104543687791764
1119,C-means,2024-12-03T18:35:22.726179,0.2942403157552083,0.1162244959408631,0.17621698548546993,0.20164393716238135,0.177773363739682,0.177773363739682,0.8546195255668301
1118,C-means,2024-12-03T18:35:12.876067,0.21532694498697916,0.08624173662251956,0.15544180713091857,0.16337279853541645,0.14743275583839918,0.14743275583839918,0.835524786726017
1117,C-means,2024-12-03T18:35:06.753615,0.13242085774739584,0.04493323743666824,0.07342868744506988,0.1042526748171605,0.07859086814489002,0.07859086814489002,0.8206299671293196
1116,C-means,2024-12-03T18:34:57.359996,0.231414794921875,0.09915908825665154,0.15501824716488297,0.2010119239602546,0.16358059019363938,0.16358059019363938,0.8411386663526842
1115,C-means,2024-12-03T18:34:50.134309,0.062077840169270836,0.026675980153524733,0.030816934728527784,0.09135967064346961,0.04603418093169201,0.04603418093169201,0.8074610694487667
1114,Otsu,2024-12-03T18:34:44.592028,0.2960205078125,0.07154749298678112,0.07912972174024437,0.16176923799989132,0.10548717755786334,0.08790598129821946,0.8355554500789398
1113,Otsu,2024-12-03T18:33:09.723508,0.2960205078125,0.07154749298678112,0.07912972174024437,0.16176923799989132,0.10548717755786334,0.08790598129821946,0.8355554500789398
1112,U-Net,2024-12-03T18:32:01.578946,0.91756591796875,0.5839933579370338,0.7416909090859871,0.711883601350852,0.7101120009382778,0.7101120008969994,0.9442208258818948
1111,Otsu,2024-12-03T18:31:35.323151,0.1552734375,0.05775934727678718,0.07709482433144414,0.14309959331232253,0.0901287616325109,0.07510730136042576,0.8428241271148575
1110,Otsu,2024-12-03T18:31:10.088756,0.178375244140625,0.05872536095661457,0.08531868832921131,0.12303424493340938,0.09241923851777069,0.07701603209814224,0.8338296528135768
1109,U-Net,2024-12-03T18:30:54.504644,0.8859619140625,0.4869398346671993,0.6378946016329188,0.6065403178663394,0.6105430494164676,0.6105430493905265,0.9239043254803228
1108,C-means,2024-12-03T18:29:53.990682,0.1936492919921875,0.10250535488985518,0.22285744054922377,0.15511542081183233,0.168292461803606,0.168292461803606,0.8356905958917621
1107,C-means,2024-12-03T18:29:50.016627,0.18658955891927084,0.08929283482083718,0.1221938506376485,0.1928074732095386,0.14748647449546912,0.14748647449546912,0.8321910447609643
1106,C-means,2024-12-03T18:29:44.192336,0.13181559244791666,0.07857983813173453,0.16895866321507294,0.1334253276793246,0.13427237912883103,0.13427237912883103,0.8200755254796755
1105,C-means,2024-12-03T18:29:32.922845,0.24437967936197916,0.11197717390327803,0.20660146582553596,0.20271478600072765,0.1887740196131429,0.1887740196131429,0.8471732727863804
1104,C-means,2024-12-03T18:29:26.212041,0.209197998046875,0.10231722362488704,0.13970997296736196,0.20340876221083123,0.16338288267839515,0.16338288267839515,0.8390298639357753
1103,Otsu,2024-12-03T18:29:17.039614,0.1552734375,0.05775934727678718,0.07709482433144414,0.14309959331232253,0.0901287616325109,0.07510730136042576,0.8428241271148575
1102,U-Net,2024-12-03T18:29:06.392422,0.91756591796875,0.5839933579370338,0.7416909090859871,0.711883601350852,0.7101120009382778,0.7101120008969994,0.9442208258818948
1101,U-Net,2024-12-03T11:33:21.569533,0.854541015625,0.3974161850604489,0.5805571470992993,0.4964856987305867,0.5220984269155853,0.522098426879345,0.90658622762943
1100,U-Net,2024-12-03T11:22:43.364790,0.854541015625,0.3974161850604489,0.5805571470992993,0.4964856987305867,0.5220984269155853,0.522098426879345,0.90658622762943
1099,Otsu,2024-12-03T09:36:28.196846,0.053436279296875,0.01884531068570673,0.0469482277888862,0.03429873426711744,0.035262740787326094,0.029385617322771743,0.8154819510068148
1098,C-means,2024-12-03T09:35:59.986651,0.09090169270833333,0.0392100870736187,0.07255241830525634,0.09752970534996093,0.07121526193891131,0.07121526193891131,0.8132031563885169
1097,C-means,2024-12-03T09:35:55.637099,0.17364501953125,0.072826753330393,0.11666660193982457,0.15445422343008594,0.12652469342759018,0.12652469342759018,0.8273931174437558
1096,C-means,2024-12-03T09:35:42.108143,0.14357503255208334,0.06913467623413325,0.11489178101776494,0.11952789224104228,0.11651516449591709,0.11651516449591709,0.8224459525171451
1095,C-means,2024-12-03T09:35:35.884276,0.13538614908854166,0.05522297318686281,0.09315818254156888,0.1225961051284122,0.0962264850954392,0.0962264850954392,0.8189768521258181
1094,C-means,2024-12-03T09:35:29.066310,0.056223551432291664,0.03678541997765028,0.08837736078650917,0.0590184434502484,0.06801751077416913,0.06801751077416913,0.8025047378693005
1093,C-means,2024-12-03T09:35:22.014880,0.2942403157552083,0.1162244959408631,0.17621698548546993,0.20164393716238135,0.177773363739682,0.177773363739682,0.8546195255668301
1092,C-means,2024-12-03T09:35:21.056751,0.2875925699869792,0.10971594140997308,0.1425978593461988,0.22130893718767816,0.16244481499437502,0.16244481499437502,0.8530733743265179
1091,C-means,2024-12-03T09:35:16.058758,0.22638448079427084,0.11736611778950441,0.18021359299958062,0.1904908609252677,0.17723806400436862,0.17723806400436862,0.843164615504041
1090,U-Net,2024-12-03T09:35:02.819793,0.87340087890625,0.4603071633868608,0.6228002977220164,0.6550070863734013,0.607171178222085,0.6071711781825422,0.9104543687791764
1089,Otsu,2024-12-03T09:34:53.193816,0.2960205078125,0.07154749298678112,0.07912972174024437,0.16176923799989132,0.10548717755786334,0.08790598129821946,0.8355554500789398
1088,Otsu,2024-12-03T09:32:41.354992,0.0029296875,0.0011333785897700776,0.050793650793650794,0.001152564756730798,0.0022539840929768438,0.0018783200774807032,0.8323384076225847
1087,Otsu,2024-12-03T09:27:34.610862,0.0761871337890625,0.023859507184542682,0.04414762017674166,0.16882069101962738,0.045084081245906696,0.03757006770492225,0.8076962155378157
1086,U-Net,2024-12-03T09:25:23.219701,0.86846923828125,0.16819085570951,0.3870899110362379,0.229394043341331,0.202330921925796,0.2023309219217815,0.8939977909948622
1085,C-means,2024-12-03T09:25:17.810086,0.16681416829427084,0.11842392100546273,0.17919939090309803,0.202761514304287,0.18718270914038007,0.18718270914038007,0.8281937316430343
1084,Otsu,2024-12-03T09:25:06.088763,0.084716796875,0.024930953290906256,0.2983995086272627,0.026214715441094348,0.04546816873911525,0.0303121124927435,0.8156788150252746
1083,U-Net,2024-12-03T09:24:18.663929,0.84217529296875,0.1452963780125143,0.3751695917594522,0.2919821764813754,0.1975118163849892,0.1975118163758591,0.7773744645600366
1082,C-means,2024-12-03T09:24:10.758016,0.1595916748046875,0.10057373410644692,0.13407253849319403,0.19035933169141317,0.1494046175283384,0.1494046175283384,0.8324263356831579
1081,Otsu,2024-12-03T09:23:59.187370,0.053070068359375,0.04363635723651899,0.14927935834861067,0.2402551354966045,0.07483991875611869,0.06236659896343224,0.8375571131670245
1080,Otsu,2024-12-03T09:22:11.965274,0.0922393798828125,0.03452252176376166,0.11746871983645428,0.045836198929283506,0.06339226369413178,0.052826886411776484,0.8213741633046006
1079,C-means,2024-12-03T09:16:09.108314,0.09325663248697917,0.034215446250958736,0.047261594709477134,0.09785361756882498,0.06096028514171228,0.06096028514171228,0.8229929000475473
1078,C-means,2024-12-03T09:16:02.456591,0.17376708984375,0.07680048734406571,0.18115847283474862,0.14125073729050175,0.1323520549129218,0.1323520549129218,0.8400595388161745
1077,C-means,2024-12-03T09:15:57.370026,0.17889912923177084,0.08133154738530192,0.11222120979006439,0.16101578127752195,0.12799813425139964,0.12799813425139964,0.8393862825391412
1076,U-Net,2024-12-03T09:15:49.862941,0.776641845703125,0.2268103183457753,0.3250349332135804,0.3799487050676953,0.3262049369962452,0.326204936962352,0.8492162111597964
1075,Otsu,2024-12-03T09:15:39.536391,0.4825286865234375,0.10032519876725292,0.10123437747424906,0.19708454044393842,0.13366632568506998,0.11138860473755831,0.8374176406278034
1074,Otsu,2024-12-03T09:14:11.813347,0.0023193359375,0.0070243541753315765,0.027506333695258775,0.00917375822318788,0.013758768952251641,0.006879384476125821,0.8333243540403757
1073,U-Net,2024-12-03T09:13:33.126342,0.86846923828125,0.16819085570951,0.3870899110362379,0.229394043341331,0.202330921925796,0.2023309219217815,0.8939977909948622
1072,U-Net,2024-12-03T09:13:32.823568,0.86846923828125,0.16819085570951,0.3870899110362379,0.229394043341331,0.202330921925796,0.2023309219217815,0.8939977909948622
1071,C-means,2024-12-03T09:13:28.292436,0.2776336669921875,0.1400795398233013,0.1768369971732198,0.26735540462702795,0.2124436297450287,0.2124436297450287,0.8542176763633068
1070,C-means,2024-12-03T09:13:24.128928,0.18407694498697916,0.08694131611911808,0.1214054720860736,0.20123539459285333,0.15096969115360148,0.15096969115360148,0.8349161614902559
1069,C-means,2024-12-03T09:13:19.739964,0.1203460693359375,0.10446943674975724,0.20892817576076725,0.16329600812200093,0.16993332350368107,0.16993332350368107,0.8222510159499121
1068,C-means,2024-12-03T09:13:11.199884,0.2599385579427083,0.13006024390988158,0.17483012343819193,0.2559018952552438,0.20449605458490824,0.20449605458490824,0.8500200634365312
1067,C-means,2024-12-03T09:13:05.521978,0.1474456787109375,0.04892893827484935,0.061754332000122224,0.11267678413729497,0.0795248604260214,0.0795248604260214,0.8243662030125041
1066,Otsu,2024-12-03T09:13:00.960430,0.084716796875,0.024930953290906256,0.2983995086272627,0.026214715441094348,0.04546816873911525,0.0303121124927435,0.8156788150252746
1065,Otsu,2024-12-03T09:12:48.844941,0.084716796875,0.024930953290906256,0.2983995086272627,0.026214715441094348,0.04546816873911525,0.0303121124927435,0.8156788150252746
1064,Otsu,2024-12-03T09:11:12.706338,0.0478973388671875,0.021417314722493013,0.14014357053682897,0.02376459072703454,0.04034180216942977,0.033618168474524805,0.7962309605556843
1063,U-Net,2024-12-03T09:09:09.902031,0.918682861328125,0.6288305720792395,0.7181443148204643,0.819986571355414,0.7465510378903588,0.7465510378135471,0.9497030262041004
1062,Otsu,2024-12-03T09:09:07.350241,0.0375823974609375,0.011687740244769243,0.018172117483513352,0.08362096617544636,0.022202472986112436,0.018502060821760362,0.8215754084631152
1061,Otsu,2024-12-03T09:08:55.998830,0.0375823974609375,0.011687740244769243,0.018172117483513352,0.08362096617544636,0.022202472986112436,0.018502060821760362,0.8215754084631152
1060,C-means,2024-12-03T09:03:17.071622,0.21974690755208334,0.10194563117149195,0.16331826379476602,0.19690068588122125,0.175639937094927,0.175639937094927,0.8355628770077291
1059,C-means,2024-12-03T09:03:07.872967,0.09344482421875,0.04202974832692765,0.05942619341342034,0.09851423163219465,0.0734048863747848,0.0734048863747848,0.8119898072957302
1058,Otsu,2024-12-03T09:02:54.917378,0.157684326171875,0.044010050679272605,0.05964962913792606,0.0912615357442487,0.07214465233175091,0.060120543609792416,0.8259877575034912
1057,Otsu,2024-12-03T09:02:04.014852,0.0146636962890625,0.004965637740300296,0.013853799166161257,0.011062406178319162,0.009718392339958202,0.008098660283298502,0.8118941160559946
1056,Otsu,2024-12-03T08:59:52.262134,0.157684326171875,0.044010050679272605,0.05964962913792606,0.0912615357442487,0.07214465233175091,0.060120543609792416,0.8259877575034912
1055,U-Net,2024-12-03T02:12:52.484260,0.859124755859375,0.4119120675425976,0.5716222939257234,0.5642676839058619,0.5373553517847414,0.5373553517653024,0.9089119054643202
1054,Otsu,2024-12-03T02:05:09.927888,0.099639892578125,0.0336641089050269,0.15339111526490107,0.04119624893385402,0.06201930054991998,0.051682750458266646,0.7906077674213828
1053,Otsu,2024-12-03T00:05:56.857350,0.1552734375,0.05775934727678718,0.07709482433144414,0.14309959331232253,0.0901287616325109,0.07510730136042576,0.8428241271148575
1052,U-Net,2024-12-03T00:04:05.364877,0.84505615234375,0.2822778140461154,0.4302961381709488,0.4187377079846793,0.3713307129113171,0.3713307128824336,0.8825561186519095
1051,Otsu,2024-12-03T00:03:52.440961,0.000732421875,0.00030932817786370227,0.025737265415549597,0.00031260175838489094,0.0006177009941125374,0.0005147508284271145,0.8327265700208809
1050,C-means,2024-12-02T23:59:53.371449,0.12488301595052083,0.08743019614590969,0.13819581992481478,0.1979632705129295,0.15364868358700381,0.15364868358700381,0.8293973624407922
1049,C-means,2024-12-02T23:59:51.362185,0.21677144368489584,0.11353285954246745,0.26763643615251376,0.18050139413100455,0.19076355790042587,0.19076355790042587,0.8508611828613217
1048,C-means,2024-12-02T23:59:44.786036,0.14464314778645834,0.06333207356739494,0.160710885768784,0.1280634411250621,0.11161633104370372,0.11161633104370372,0.8331028902092027
1047,C-means,2024-12-02T23:59:39.695580,0.1917266845703125,0.07988671597309814,0.12430806982272208,0.20415768639619078,0.1270430039951379,0.1270430039951379,0.8418503841023225
1046,C-means,2024-12-02T23:59:32.118107,0.07293192545572917,0.05736499940810661,0.0956325578243898,0.11782123943560975,0.09968437369706325,0.09968437369706325,0.8132231678843226
1045,U-Net,2024-12-02T23:59:21.828140,0.776641845703125,0.2268103183457753,0.3250349332135804,0.3799487050676953,0.3262049369962452,0.326204936962352,0.8492162111597964
1044,Otsu,2024-12-02T23:59:06.152552,0.4825286865234375,0.10032519876725292,0.10123437747424906,0.19708454044393842,0.13366632568506998,0.11138860473755831,0.8374176406278034
1043,C-means,2024-12-02T23:58:36.182479,0.12659200032552084,0.06194572405992984,0.07796174395834617,0.12995179410647087,0.09714882992679463,0.09714882992679463,0.818035842560007
1042,C-means,2024-12-02T23:58:28.582581,0.17035929361979166,0.10456286245823776,0.20495064477185476,0.1902072216667201,0.17657386913167347,0.17657386913167347,0.8240508006490516
1041,C-means,2024-12-02T23:58:21.843823,0.1660308837890625,0.05944093124267429,0.09998723131763608,0.1136366838558046,0.10403123451085168,0.10403123451085168,0.8236602154904271
1040,C-means,2024-12-02T23:58:20.684423,0.19835917154947916,0.08423154705050721,0.15322121464878374,0.14713714877888437,0.14386721721528242,0.14386721721528242,0.8307639628512501
1039,C-means,2024-12-02T23:58:15.685430,0.12659200032552084,0.06194572405992984,0.07796174395834617,0.12995179410647087,0.09714882992679463,0.09714882992679463,0.818035842560007
1038,Otsu,2024-12-02T23:57:58.826589,0.157684326171875,0.044010050679272605,0.05964962913792606,0.0912615357442487,0.07214465233175091,0.060120543609792416,0.8259877575034912
1037,U-Net,2024-12-02T23:57:44.612182,0.854541015625,0.3974161850604489,0.5805571470992993,0.4964856987305867,0.5220984269155853,0.522098426879345,0.90658622762943
1036,C-means,2024-12-02T23:57:36.703269,0.317840576171875,0.14464142260747226,0.20311120136724561,0.21793616246544198,0.20787845047753384,0.20787845047753384,0.8603775865580988
1035,Otsu,2024-12-02T23:57:31.099104,0.157684326171875,0.044010050679272605,0.05964962913792606,0.0912615357442487,0.07214465233175091,0.060120543609792416,0.8259877575034912
1034,Otsu,2024-12-02T23:57:22.420523,0.157684326171875,0.044010050679272605,0.05964962913792606,0.0912615357442487,0.07214465233175091,0.060120543609792416,0.8259877575034912
1033,Otsu,2024-12-02T23:56:28.226245,0.0148162841796875,0.0034250354066393306,0.09355584934289088,0.03611360520422567,0.006784049410286959,0.0056533745085724655,0.8134734256263129
1032,Otsu,2024-12-02T23:55:20.851826,0.0035858154296875,0.012866841874726238,0.019421487603305785,0.03307995495495496,0.024474067902520307,0.01631604526834687,0.8337333325011519
1031,Otsu,2024-12-02T23:53:53.748187,0.455230712890625,0.09428411491068527,0.10514201450153086,0.17211192115257617,0.12858102244200809,0.10715085203500674,0.8260452626276082
1030,C-means,2024-12-02T23:53:45.063642,0.23974609375,0.0864189854184545,0.1476625684110591,0.1514710383332464,0.1467269276925627,0.1467269276925627,0.8303182548380063
1029,C-means,2024-12-02T23:53:38.875852,0.024729410807291668,0.008187473488627584,0.009289697987224923,0.04972113583616403,0.015614146815022038,0.015614146815022038,0.7998786298159611
1028,C-means,2024-12-02T23:53:33.050407,0.2044525146484375,0.05754341112391318,0.1277308561402993,0.09004874685712311,0.09636994883543114,0.09636994883543114,0.824457591845054
1027,C-means,2024-12-02T23:53:27.011178,0.215301513671875,0.07466476071320209,0.1402602625771482,0.14514025308741688,0.12472692879689418,0.12472692879689418,0.8360094437240458
1026,C-means,2024-12-02T23:53:22.000649,0.3214314778645833,0.13842773136847605,0.2674586224304492,0.20262279359481825,0.2171318155533036,0.2171318155533036,0.8542157144706229
1025,U-Net,2024-12-02T23:53:12.381223,0.8273468017578125,0.2493425558594768,0.4288854561321056,0.5251221778721825,0.3400705654590588,0.3400705654008968,0.8782051928984421
1024,Otsu,2024-12-02T23:53:00.490563,0.455230712890625,0.09428411491068527,0.10514201450153086,0.17211192115257617,0.12858102244200809,0.10715085203500674,0.8260452626276082
1023,U-Net,2024-12-02T23:51:00.803046,0.804119873046875,0.3606866846888798,0.5667443047123711,0.4624822548588989,0.477859108202524,0.47785910817352,0.8771823017802785
1022,Otsu,2024-12-02T23:50:50.351016,0.29681396484375,0.0686193598886583,0.08057950068472289,0.1770743200750424,0.10261433013913235,0.08551194178261029,0.8351376144298669
1021,U-Net,2024-12-02T23:49:57.832129,0.951446533203125,0.2086968349286359,0.341782972991038,0.2320417885189248,0.2447596181545969,0.2447596181439058,0.8289399592067556
1020,Otsu,2024-12-02T23:49:41.116678,0.0297393798828125,0.04066703848699173,0.25013997272275335,0.049335252973853,0.07105828706962242,0.047372191379748275,0.829186529501072
1019,Otsu,2024-12-02T23:48:17.252867,0.053436279296875,0.01884531068570673,0.0469482277888862,0.03429873426711744,0.035262740787326094,0.029385617322771743,0.8154819510068148
1018,Otsu,2024-12-02T23:46:26.854634,0.099639892578125,0.0336641089050269,0.15339111526490107,0.04119624893385402,0.06201930054991998,0.051682750458266646,0.7906077674213828
1017,Otsu,2024-12-02T23:44:27.114223,0.060577392578125,0.016491120775892817,0.04252602355370848,0.026940667185178575,0.030827885975638254,0.025689904979698544,0.7969046977109242
1016,Otsu,2024-12-02T23:44:26.918270,0.060577392578125,0.016491120775892817,0.04252602355370848,0.026940667185178575,0.030827885975638254,0.025689904979698544,0.7969046977109242
1015,C-means,2024-12-02T23:42:24.362623,0.24355061848958334,0.1368954875849819,0.1966300092599488,0.2093658295677621,0.19949630322379616,0.19949630322379616,0.8509698959355267
1014,C-means,2024-12-02T23:42:21.156380,0.13300577799479166,0.07152164775456472,0.11041440354959098,0.16631251808245903,0.12624432477430148,0.12624432477430148,0.8257139698678017
1013,Otsu,2024-12-02T23:41:01.879440,0.215423583984375,0.05627642908465465,0.2124435960951246,0.07897777992572763,0.09529240963997823,0.07941034136664853,0.7985775738870154
1012,U-Net,2024-12-02T23:39:47.076071,0.8447021484375,0.3347470011126471,0.5003459843769439,0.4780318010742269,0.4590033228221424,0.4590033227953516,0.8628666328399822
1011,Otsu,2024-12-02T23:39:43.370071,0.215423583984375,0.05627642908465465,0.2124435960951246,0.07897777992572763,0.09529240963997823,0.07941034136664853,0.7985775738870154
1010,Otsu,2024-12-02T23:39:42.454098,0.215423583984375,0.05627642908465465,0.2124435960951246,0.07897777992572763,0.09529240963997823,0.07941034136664853,0.7985775738870154
1009,Otsu,2024-12-02T23:39:33.659624,0.215423583984375,0.05627642908465465,0.2124435960951246,0.07897777992572763,0.09529240963997823,0.07941034136664853,0.7985775738870154
1008,Otsu,2024-12-02T23:34:06.467313,0.1552734375,0.05775934727678718,0.07709482433144414,0.14309959331232253,0.0901287616325109,0.07510730136042576,0.8428241271148575
1007,U-Net,2024-12-02T23:32:46.899910,0.91756591796875,0.5839933579370338,0.7416909090859871,0.711883601350852,0.7101120009382778,0.7101120008969994,0.9442208258818948
1006,C-means,2024-12-02T23:29:41.985638,0.2686971028645833,0.12688294168213624,0.21311190140447286,0.22746529448301456,0.21149938313202396,0.21149938313202396,0.8503602648577991
1005,C-means,2024-12-02T23:29:36.443273,0.20923868815104166,0.1023443776805812,0.1397459433678431,0.20345547699372432,0.1634230309115947,0.1634230309115947,0.8390378745569852
